query_id;plan_id;dop;query_dop;operator_type;execution_time;total_time;start_time;estimate_costs;estimate_rows;actual_rows;l_input_rows;r_input_rows;nloops;peak_mem;cstore_buffers;instance_mem;width;table_names;index_names;filter;join_names;predicate_cost;agg_col;agg_width;disk_ratio;agg_groups;build_time;hash_time;hash_table_size;jointype;hash_width;stream_data_send_time;stream_quota_time;stream_poll_time;stream_data_copy_time;up_dop;down_dop;child_plan;is_executed
3;0;1;64;Row Adapter;0.011;14366.6;14366.6;0;100;100;100;0;1;42;104857600;524288000;102;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;1;1
3;1;1;64;Vector Limit;0.005;14366.6;14366.6;0.25;100;100;100;0;1;7;104857600;524288000;102;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;2;1
3;2;1;64;Vector Sort;0.287;14366.6;14366.6;7.4;2960;100;642;0;1;344;104857600;524288000;102;none;;;;0;3;0;0;0;0;0;0;none;0;0;0;0;0;0;0;3;1
3;3;1;64;Vector Sonic Hash Aggregate;12.21;14366.3;14366.3;29.6;2960;642;77324;0;1;1064;104857600;524288000;102;none;;;;0;3;32;0;2960;9.068;2.466;664.844;none;0;0;0;0;0;0;0;4;1
3;4;1;64;Vector Sonic Hash Join;17.065;14354.1;715.107;168653;307176;77324;502578;6000;1;509;104857600;524288000;70;none;;;(store_sales.ss_sold_date_sk = dt.d_date_sk);0;0;0;0;0;0.05;14352.3;187.5;Inner;8;0;0;0;0;0;0;5,8;1
3;8;1;64;CStore Scan;1.376;1.376;0.515;2041.67;6073;6000;73049;0;1;808;104857600;524288000;8;date_dim;;(d_moy = 11);;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
3;5;1;64;Vector Nest Loop;33.157;14335.6;713.545;164427;307783;502578;371;502578;1;656;104857600;524288000;70;none;;;;0;0;0;0;0;0;0;0;Inner;0;0;0;0;0;0;0;6,7;1
3;7;1;64;CStore Index Scan;14290.5;14290.5;10057.5;816.717;1729;502578;287997024;0;371;832;104857600;524288000;19;store_sales;(ss_item_sk = $0);;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
3;6;1;64;CStore Scan;11.984;11.984;2.643;15974;178;371;204000;0;1;869;104857600;524288000;59;item;;(i_manufact_id = 211);;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;;1
4;0;1;64;Row Adapter;0.01;8635.14;8635.14;0;100;100;100;0;1;38;104857600;524288000;71;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;1;1
4;1;1;64;Vector Limit;0.005;8635.13;8635.13;0;100;100;100;0;1;3;104857600;524288000;71;none;;;;0;0;0;0;0;0;0;0;none;0;0;0;0;0;0;0;2;1
4;2;1;64;Vector Sort;2.839;8635.13;8635.13;0;100;100;800;0;1;388;104857600;524288000;71;none;;;;0;4;0;0;0;0;0;0;none;0;0;0;0;0;0;0;3;1
